"OTU"	"Var1"	"Var2"	"estimate"	"statistic"	"p.val"	"N"	"Method"	"q.val"	"Sig"
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"colon_S100A8"	0.153548547161032	7735.71982749533	0.357367920153504	38	"spearman"	0.528176430599536	""
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"colon_IL10"	0.174328013857838	6965.36887509528	0.30210545278597	37	"spearman"	0.528176430599536	""
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"synov_CCL2"	0.301993019493389	254.074540904406	0.315952753996973	13	"spearman"	0.528176430599536	""
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"synov_CXCL1"	0.291232164990553	202.707600812702	0.358405435049685	12	"spearman"	0.528176430599536	""
"s_Phocaeicola_massiliensis"	"Abundance"	"synov_CXCL1"	-0.460081820158652	417.583400565375	0.132327803710737	12	"spearman"	0.52931121484295	""
"s_Ruminococcus_E_intestinalis"	"Abundance"	"synov_CCL2"	0.549900969503076	163.83604710088	0.0515397674712824	13	"spearman"	0.529447310690666	""
"s_Ruminococcus_E_intestinalis"	"Abundance"	"synov_MMP3"	0.509029951499469	178.713097654193	0.0756353300986666	13	"spearman"	0.529447310690666	""
"s_Ruminococcus_E_intestinalis"	"Abundance"	"synov_CXCL1"	0.660884294885181	96.9870916628383	0.01929371389078	12	"spearman"	0.529447310690666	""
"s_Ruminococcus_E_intestinalis"	"Abundance"	"synov_IL6"	0.559915860944389	125.864063769905	0.0583292853985021	12	"spearman"	0.529447310690666	""
"s_Barnesiella_intestinihominis"	"Abundance"	"ileum_IL1b"	0.230330234832288	10921.6139677298	0.132540012207675	44	"spearman"	0.530160048830701	""
"s_Akkermansia_sp004167605"	"Abundance"	"Femur_Inflammation"	0.152253166130651	18735.2050285126	0.286160228871663	51	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"ileum_CXCL1"	0.187848117461847	8024.06059947695	0.252137254262487	39	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"colon_IL10"	-0.21352240558606	10237.275013524	0.204469033267908	37	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"colon_IFNg"	0.264682856211348	4011.89033651089	0.143205591403478	32	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"score_day5"	0.248102060590345	3379.7812376464	0.186185137547192	30	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"score_day9"	0.308297365638292	387.353475242557	0.26358753505186	15	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"synov_IL1b"	0.340983501783581	239.882005350776	0.254225373798305	13	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"synov_MMP13"	0.317865976238932	248.296784649029	0.289887499005781	13	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"synov_MMP3"	0.38721855287288	223.052446754272	0.191153641558542	13	"spearman"	0.530284788644884	""
"s_Akkermansia_sp004167605"	"Abundance"	"synov_IL17"	-0.362677131698819	224.841726730305	0.303019879225648	10	"spearman"	0.530284788644884	""
"s_Agathobaculum_hominis"	"Abundance"	"score_day1"	0.228527046058726	4209.15643670359	0.2083779370171	32	"spearman"	0.530416566952619	""
"s_Anaerostipes_caccae"	"Abundance"	"colon_CXCL1"	-0.223716265492494	9508.27538287668	0.189647556704498	36	"spearman"	0.531013158772596	""
"s_Pseudoscilispira_sp018369915"	"Abundance"	"colon_IFNg"	0.248009976101454	4102.85757039047	0.171114242215946	32	"spearman"	0.532355420227387	""
"s_Bacteroides_fragilis"	"Abundance"	"Femur_Inflammation"	0.147146661372769	18848.0587836618	0.302818498542842	51	"spearman"	0.532892697701988	""
"s_Bacteroides_fragilis"	"Abundance"	"ileum_IL1b"	0.158377072508915	11942.6293410985	0.304510112972565	44	"spearman"	0.532892697701988	""
"s_Bacteroides_fragilis"	"Abundance"	"score_day1"	0.192425113609143	4406.12858014852	0.291373472625761	32	"spearman"	0.532892697701988	""
"s_Bacteroides_fragilis"	"Abundance"	"synov_MMP13"	0.335204120397419	241.98570017534	0.262883697487542	13	"spearman"	0.532892697701988	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"Patella_Joint"	-0.169638251958317	17755.1086647272	0.265260632931039	45	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"colon_CCL2"	0.207107179853375	11251.1491178806	0.17736181623725	44	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"ileum_S100A8"	0.196880869853386	6775.11298191684	0.242826818795469	37	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"colon_IL10"	-0.288474384949684	10869.5699114355	0.0833590795065894	37	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"colon_CXCL1"	0.186273240060314	6322.65692473136	0.276705079505283	36	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"ileum_IFNg"	0.273220280688997	5189.20719588056	0.112269524587722	35	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"colon_IFNg"	0.187238233470626	4434.42819818426	0.304820895416063	32	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"score_day1"	0.189202759358691	4423.70974493898	0.299682451744008	32	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"synov_CCL2"	0.343873192476662	238.830157938495	0.249960711196112	13	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"synov_IL1b"	0.41033607841753	214.637667456019	0.163720086347685	13	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"synov_MMP13"	0.329424739011256	244.089394999903	0.271713771467761	13	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"synov_MMP3"	0.329424739011256	244.089394999903	0.271713771467761	13	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"synov_CXCL1"	0.551086475697148	128.389267950616	0.063295463569553	12	"spearman"	0.53343656697811	""
"s_Lawsonibacter_sp000177015"	"Abundance"	"synov_IL17"	-0.400195455667662	231.032250185164	0.251818654670835	10	"spearman"	0.53343656697811	""
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"colon_CCL2"	0.130274150479222	12341.4098046998	0.399304417990237	44	"spearman"	0.53389972728782	""
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"synov_MMP3"	0.255016327572195	271.174056763721	0.400424795465865	13	"spearman"	0.53389972728782	""
"s_Bacteroides_sp019412865"	"Abundance"	"ileum_IL10"	-0.324476667078605	10291.1837032008	0.0535134866005756	36	"spearman"	0.535134866005756	""
"s_Bacteroides_sp019412865"	"Abundance"	"score_day5"	0.370395980210001	2830.07006895604	0.0439209202174372	30	"spearman"	0.535134866005756	""
"s_Otoolea_symbiosa"	"Abundance"	"synov_CXCL1"	0.461538461538462	154	0.133836315738433	12	"spearman"	0.535345262953732	""
"s_Blautia_A_sp028767025"	"Abundance"	"colon_S100A8"	0.218528106866938	7141.87163134305	0.187471983169816	38	"spearman"	0.535634237628047	""
"uc_uc_k"	"Abundance"	"colon_IL10"	-0.292116184625456	10900.2921335003	0.0793655518827922	37	"spearman"	0.53636646273016	""
"uc_uc_k"	"Abundance"	"score_day1"	0.298608033382587	3826.79456986461	0.0968948004690929	32	"spearman"	0.53636646273016	""
"uc_uc_k"	"Abundance"	"synov_IL1b"	0.461538461538462	196	0.114935670585034	13	"spearman"	0.53636646273016	""
"s_Thomasclavelia_sp000508865"	"Abundance"	"score_day1"	0.201724836323415	4355.38929301945	0.2682260104407	32	"spearman"	0.536452020881401	""
"s_Butyribacter_sp003529475"	"Abundance"	"colon_CCL2"	0.333741854249299	9454.20308820245	0.0268309345705142	44	"spearman"	0.536618691410284	""
"s_CAG-267_sp001917135"	"Abundance"	"Patella_Joint"	0.13822101002383	13081.8050678383	0.365211370500576	45	"spearman"	0.538206230211376	""
"s_Otoolea_symbiosa"	"Abundance"	"score_day5"	0.266845459259049	3295.52966063057	0.154022273356447	30	"spearman"	0.539077956747563	""
"s_Ruthenibacterium_lactatiformans"	"Abundance"	"colon_TNF"	0.183872455365966	12388.8161275446	0.226629968934972	45	"spearman"	0.540169705414054	""
"s_Ruthenibacterium_lactatiformans"	"Abundance"	"colon_CCL2"	0.198597554653054	11371.9006994732	0.196239405285511	44	"spearman"	0.540169705414054	""
"s_Ruthenibacterium_lactatiformans"	"Abundance"	"colon_IFNg"	0.232997250229148	4184.76700274977	0.199372569795137	32	"spearman"	0.540169705414054	""
"s_Ruthenibacterium_lactatiformans"	"Abundance"	"synov_CCL2"	-0.39010989010989	506	0.188771716723795	13	"spearman"	0.540169705414054	""
"s_Ruthenibacterium_lactatiformans"	"Abundance"	"synov_TNF"	-0.357142857142857	494	0.231501302320309	13	"spearman"	0.540169705414054	""
"s_Tidjanibacter_inops"	"Abundance"	"Femur_Joint"	0.180575027992026	18109.2918813762	0.204780866585687	51	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"Femur_Inflammation"	0.177219118109225	18183.4574897861	0.213463762425802	51	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"ileum_IL1b"	0.196041235490041	11408.1748683963	0.202177584943754	44	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"ileum_CXCL1"	0.208661559724039	7818.42378992649	0.202386746153228	39	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"score_day5"	0.202362610548542	3585.3800655843	0.283525593861276	30	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"synov_IL1b"	0.335204120397419	241.98570017534	0.262883697487542	13	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"synov_MMP13"	0.306307213466607	252.504174298155	0.308742137546264	13	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"synov_MMP3"	0.317865976238932	248.296784649029	0.289887499005781	13	"spearman"	0.540298740705961	""
"s_Tidjanibacter_inops"	"Abundance"	"synov_IL17"	-0.375183239688433	226.905234548591	0.285382295455815	10	"spearman"	0.540298740705961	""
"s_Bacteroides_ovatus"	"Abundance"	"synov_IL1b"	-0.537584149290273	559.680630341659	0.0581220707809909	13	"spearman"	0.542472660622582	""
"s_Avimicrobium_caecorum"	"Abundance"	"Femur_Inflammation"	0.156963049159766	18631.1166135692	0.271338032293778	51	"spearman"	0.542676064587555	""
"s_Alistipes_finegoldii"	"Abundance"	"ileum_IFNg"	0.183714233783202	5828.28037078794	0.290776186083456	35	"spearman"	0.542782214022451	""
"s_Alistipes_finegoldii"	"Abundance"	"synov_MMP13"	0.322162463994889	246.732863105861	0.283052390317962	13	"spearman"	0.542782214022451	""
"s_Alistipes_finegoldii"	"Abundance"	"score_day5"	0.184259087527108	3666.75540156565	0.329696869060077	30	"spearman"	0.54303013727542	""
"s_Alistipes_finegoldii"	"Abundance"	"synov_IL1b"	0.299554571784721	254.962135870362	0.320069748620736	13	"spearman"	0.54303013727542	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"Femur_Joint"	-0.152723323102592	25475.1854405673	0.28465726726925	51	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"ileum_IL1b"	-0.142934957039083	16218.2470403846	0.354657514736319	44	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"colon_CCL2"	-0.197643037731687	16994.5547054126	0.198442112657008	44	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"colon_S100A8"	-0.155886041458292	10563.6425328873	0.350006769616516	38	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"colon_IL10"	0.162037251148342	7069.05374931259	0.337983697955004	37	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"ileum_IFNg"	-0.156417663253215	8256.82211562795	0.36955193382261	35	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"score_day1"	-0.19816324039029	6537.17863956942	0.2769450058955	32	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"synov_CCL2"	-0.304631017931154	474.88569052694	0.311532533399061	13	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"synov_MMP3"	-0.286711546288145	468.363002848885	0.342244094557796	13	"spearman"	0.544602849843846	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"synov_TNF"	-0.286711546288145	468.363002848885	0.342244094557796	13	"spearman"	0.544602849843846	""
"s_Christensenella_hongkongensis"	"Abundance"	"synov_MMP13"	-0.328836843448357	483.696611015202	0.272621602062765	13	"spearman"	0.545243204125531	""
"s_Christensenella_massiliensis"	"Abundance"	"colon_TNF"	-0.214417276755934	18434.8542611551	0.157247334110686	45	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"ileum_IL1b"	-0.181641224388912	16767.4889740787	0.23798724787433	44	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"ileum_CXCL1"	-0.226451025586302	12117.3361327927	0.165667662657135	39	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"ileum_IFNg"	-0.227732151399309	8766.00756099107	0.188268551846961	35	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"colon_IFNg"	-0.254324593179492	6843.59498038731	0.160122966564428	32	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"score_day5"	-0.2207555837417	5487.29634891894	0.241083807231102	30	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"synov_CCL2"	-0.436212139268229	522.781218693635	0.136183583403629	13	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"synov_MMP3"	-0.355680667403325	493.46776293481	0.232982355293475	13	"spearman"	0.545428028738595	""
"s_Christensenella_massiliensis"	"Abundance"	"synov_CXCL1"	-0.357978993062806	388.381992015963	0.253234441914348	12	"spearman"	0.545428028738595	""
"s_Phocaeicola_massiliensis"	"Abundance"	"colon_IFNg"	-0.235295418438067	6739.77180299809	0.194849431871484	32	"spearman"	0.545578409240156	""
"s_Phocaeicola_massiliensis"	"Abundance"	"score_day5"	-0.244527102944951	5594.14932773756	0.192815663095817	30	"spearman"	0.545578409240156	""
"s_Phocaeicola_massiliensis"	"Abundance"	"synov_IL17"	0.457468457139276	89.5177045720195	0.183727587258864	10	"spearman"	0.545578409240156	""
"s_Bacteroides_intestinalis"	"Abundance"	"Femur_Joint"	-0.158205629419461	25596.3444101701	0.267514142512926	51	"spearman"	0.546211930730437	""
"s_Bacteroides_intestinalis"	"Abundance"	"colon_CCL2"	-0.176647841792922	16696.6328750416	0.251354873962448	44	"spearman"	0.546211930730437	""
"s_Bacteroides_intestinalis"	"Abundance"	"score_day1"	-0.206968368265695	6585.21941725763	0.25571870151288	32	"spearman"	0.546211930730437	""
"s_Bacteroides_intestinalis"	"Abundance"	"synov_CCL2"	-0.3285236467885	483.582607431014	0.273105965365219	13	"spearman"	0.546211930730437	""
"s_Bacteroides_intestinalis"	"Abundance"	"synov_MMP3"	-0.334496804002836	485.756836657032	0.263955159669675	13	"spearman"	0.546211930730437	""
"s_Pseudoflavonifractor_sp902362925"	"Abundance"	"score_day1"	0.299484187023239	3822.01427560121	0.0958718386888149	32	"spearman"	0.546554631633926	""
"s_Pseudoflavonifractor_sp902362925"	"Abundance"	"synov_CXCL1"	0.500328510830306	142.906045902533	0.097599041363201	12	"spearman"	0.546554631633926	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"score_day5"	-0.157059805887644	5200.98382746496	0.407183082982081	30	"spearman"	0.547079139466535	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"synov_IL17"	0.293599159059535	116.556138755177	0.410309354599901	10	"spearman"	0.547079139466535	""
"s_Bifidobacterium_globosum"	"Abundance"	"colon_TNF"	0.346857009730192	9914.71059229569	0.0195801665112283	45	"spearman"	0.548244662314392	""
"s_Enterocloster_pacaense"	"Abundance"	"score_day9"	0.264892089715403	411.660429759374	0.340025744026455	15	"spearman"	0.548855622413402	""
"s_Enterocloster_pacaense"	"Abundance"	"synov_MMP3"	0.280738389073809	261.811226377133	0.352835757265759	13	"spearman"	0.548855622413402	""
"s_Prevotella_sp934191715"	"Abundance"	"Femur_Joint"	0.178046262219491	18165.1776049492	0.211300134048669	51	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"Femur_Inflammation"	0.178609226321986	18152.7360982841	0.209836358882014	51	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"colon_TNF"	0.242893098031348	11492.8827718841	0.107899772132224	45	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"colon_CCL2"	0.236258713326699	10837.4888578941	0.122589106033136	44	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"ileum_S100A8"	0.204677583497999	6709.33990561088	0.224294095094479	37	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"ileum_IL10"	0.253588122066642	5799.62029154219	0.135607946876304	36	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"colon_IFNg"	0.255378336141793	4062.65579801038	0.158339315709529	32	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"synov_IL1b"	0.477852577146909	190.061661918525	0.0986265420889479	13	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"synov_MMP13"	0.412147847789209	213.978183404728	0.1616839577123	13	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"synov_MMP3"	0.340469961217173	240.068934116949	0.254987768903485	13	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"synov_TNF"	0.340469961217173	240.068934116949	0.254987768903485	13	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"synov_CXCL1"	0.44041502830018	160.041301906149	0.15188499808915	12	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"synov_IL6"	0.511329312518005	139.75981661985	0.0892974413836754	12	"spearman"	0.549204425330582	""
"s_Prevotella_sp934191715"	"Abundance"	"score_day1"	0.199069532316248	4369.87663168255	0.274709170959413	32	"spearman"	0.549418341918825	""
"s_Oxalobacter_aliiformigenes"	"Abundance"	"Patella_Joint"	0.16647489221596	12652.9111361617	0.274406638065264	45	"spearman"	0.551038051508165	""
"s_Oxalobacter_aliiformigenes"	"Abundance"	"colon_CCL2"	-0.180893457322744	16756.8781594097	0.239957639498909	44	"spearman"	0.551038051508165	""
"s_Oxalobacter_aliiformigenes"	"Abundance"	"synov_TNF"	-0.326968144028856	483.016404426504	0.275519025754083	13	"spearman"	0.551038051508165	""
"s_Oxalobacter_aliiformigenes"	"Abundance"	"synov_IL6"	-0.348800044522734	385.756812733502	0.266482545365153	12	"spearman"	0.551038051508165	""
"s_Anaerotruncus_colihominis"	"Abundance"	"synov_IL1b"	0.382701350397411	224.696708455342	0.196831475620738	13	"spearman"	0.551128131738067	""
"s_Enterococcus_faecalis"	"Abundance"	"synov_IL1b"	-0.314485451016575	478.472704170033	0.295331598219724	13	"spearman"	0.551285650010152	""
"s_Enterocloster_lavalensis"	"Abundance"	"synov_CXCL1"	0.558337613535269	126.315442528913	0.0591963616643501	12	"spearman"	0.552499375533934	""
"s_Barnesiella_intestinihominis"	"Abundance"	"Femur_Joint"	0.124466508669441	19349.2901584053	0.384178286399991	51	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"Femur_Inflammation"	0.118700796445981	19476.7123985438	0.406755481777963	51	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"colon_CCL2"	0.126081458843156	12400.9040990156	0.414777524495595	44	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"ileum_TNF"	0.146173748210322	11308.0748787025	0.34962471121252	43	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"ileum_CXCL1"	0.162552811552239	8273.97822186388	0.322805079513987	39	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"colon_S100A8"	0.137078235613338	7886.2420047297	0.411837723637499	38	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"ileum_IFNg"	0.191378205294539	5773.55961419699	0.270762566928039	35	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"colon_IFNg"	0.233356790046929	4182.80535350396	0.198660181362784	32	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"score_day1"	0.249825023488573	4092.95467184634	0.167901536088545	32	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"score_day9"	0.233818134531458	429.061844662383	0.401620585795832	15	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"synov_IL1b"	0.351008975915721	236.232732766678	0.239613968713075	13	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"synov_MMP13"	0.320365335161174	247.387018001333	0.285899904974276	13	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"synov_MMP3"	0.317579549638033	248.401043931756	0.29034651209603	13	"spearman"	0.553036699327459	""
"s_Barnesiella_intestinihominis"	"Abundance"	"synov_IL17"	-0.45021988762612	239.28628145831	0.191665456418127	10	"spearman"	0.553036699327459	""
"s_Butyribacter_sp003529475"	"Abundance"	"colon_TNF"	0.199081020252738	12157.9501125634	0.189836159055578	45	"spearman"	0.553216244195811	""
"s_Butyribacter_sp003529475"	"Abundance"	"ileum_CCL2"	-0.263678143049468	17931.592849872	0.0837295824169764	44	"spearman"	0.553216244195811	""
"s_Butyribacter_sp003529475"	"Abundance"	"ileum_IL1b"	-0.216364412240398	17260.2110096912	0.158346359675842	44	"spearman"	0.553216244195811	""
"s_Butyribacter_sp003529475"	"Abundance"	"ileum_TNF"	-0.233958769833605	16342.5499476763	0.131041528138648	43	"spearman"	0.553216244195811	""
"s_Butyribacter_sp003529475"	"Abundance"	"colon_S100A8"	0.203124339935528	7282.64665732921	0.221286497678325	38	"spearman"	0.553216244195811	""
"s_Butyribacter_sp003529475"	"Abundance"	"colon_IFNg"	0.246868790850589	4109.08387711919	0.173156412766792	32	"spearman"	0.553216244195811	""
"s_Butyribacter_sp003529475"	"Abundance"	"score_day5"	-0.241078539720498	5578.64803604364	0.199365481903375	30	"spearman"	0.553216244195811	""
"s_Luxibacter_massiliensis"	"Abundance"	"synov_CXCL1"	0.355305754067898	184.382554336581	0.257052210041416	12	"spearman"	0.553650913935358	""
"s_Alistipes_putredinis"	"Abundance"	"colon_CXCL1"	-0.210494743315163	9405.54415555882	0.21785235128437	36	"spearman"	0.55453325781476	""
"s_Eggerthella_lenta"	"Abundance"	"synov_TNF"	0.381439171486718	225.156141578835	0.198436612242596	13	"spearman"	0.555622514279268	""
"s_Bifidobacterium_bifidum"	"Abundance"	"Femur_Joint"	0.143501144972793	18928.6246961013	0.315085359100563	51	"spearman"	0.555928749694186	""
"s_Bifidobacterium_bifidum"	"Abundance"	"colon_CCL2"	0.172965842618791	11735.6146932394	0.261529237797796	44	"spearman"	0.555928749694186	""
"s_Bifidobacterium_bifidum"	"Abundance"	"ileum_TNF"	-0.143861324681077	15149.2993840762	0.357382767660548	43	"spearman"	0.555928749694186	""
"s_Bifidobacterium_bifidum"	"Abundance"	"colon_IL10"	-0.167239266056836	9846.83044845546	0.322491084371175	37	"spearman"	0.555928749694186	""
"s_Bifidobacterium_bifidum"	"Abundance"	"ileum_IFNg"	0.165658003108193	5957.2018578075	0.341580819965864	35	"spearman"	0.555928749694186	""
"s_Bifidobacterium_bifidum"	"Abundance"	"synov_IL17"	-0.375183239688433	226.905234548591	0.285382295455815	10	"spearman"	0.555928749694186	""
"s_Prevotella_intestinigallinarum"	"Abundance"	"colon_IL10"	-0.297298825341568	10944.0128905815	0.0739407605185285	37	"spearman"	0.556205890043922	""
"s_Prevotella_intestinigallinarum"	"Abundance"	"synov_IL1b"	0.485468036437641	187.289634736699	0.0926200161339717	13	"spearman"	0.556205890043922	""
"s_Prevotella_intestinigallinarum"	"Abundance"	"synov_IL17"	-0.550268751543036	255.794344004601	0.0993224803649861	10	"spearman"	0.556205890043922	""
"s_Alistipes_putredinis"	"Abundance"	"Femur_Joint"	-0.154583548634099	25516.2964248136	0.278761464900851	51	"spearman"	0.557365158227751	""
"s_Alistipes_putredinis"	"Abundance"	"colon_IL1b"	-0.146053206416662	17397.0876734049	0.338400274638277	45	"spearman"	0.557365158227751	""
"s_Alistipes_putredinis"	"Abundance"	"ileum_CCL2"	-0.153542321895645	16368.7655476992	0.319697063279142	44	"spearman"	0.557365158227751	""
"s_Alistipes_putredinis"	"Abundance"	"ileum_IL10"	0.18448447714042	6336.55561261894	0.281426201449205	36	"spearman"	0.557365158227751	""
"s_Alistipes_putredinis"	"Abundance"	"score_day1"	-0.18435612917489	6461.8470407782	0.312459144844852	32	"spearman"	0.557365158227751	""
"s_Alistipes_putredinis"	"Abundance"	"synov_MMP13"	-0.346443118431509	490.105295109069	0.246204118938506	13	"spearman"	0.557365158227751	""
"s_Bacteroides_ovatus"	"Abundance"	"Femur_Joint"	-0.170581270962986	25869.846088282	0.231388884229616	51	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"colon_IL1b"	-0.186458843619998	18010.4452461516	0.22004979872273	45	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"colon_CCL2"	-0.236914341204825	17551.8145016965	0.121524168087301	44	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"score_day1"	-0.262298418175223	6887.10016956402	0.146979361076673	32	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"score_day5"	-0.221675304281699	5491.43049274624	0.239079227687287	30	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"synov_CCL2"	-0.436040476646554	522.718733499346	0.136355429789045	13	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"synov_MMP13"	-0.412147847789209	514.021816595272	0.161683957712301	13	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"synov_MMP3"	-0.358389432860182	494.453753561106	0.229188737189981	13	"spearman"	0.557851531270337	""
"s_Bacteroides_ovatus"	"Abundance"	"synov_CXCL1"	-0.506869801869702	430.964763334735	0.0926029426127904	12	"spearman"	0.557851531270337	""
"s_Bacteroides_finegoldii"	"Abundance"	"synov_IL17"	-0.312652699740361	216.58769545716	0.379097470008989	10	"spearman"	0.558669955802721	""
"s_Parabacteroides_sp003473295"	"Abundance"	"Patella_Joint"	0.14308402122783	13007.9845577615	0.348417316464964	45	"spearman"	0.558860501647219	""
"s_Parabacteroides_sp003473295"	"Abundance"	"colon_IL10"	-0.161078305968431	9794.85658914968	0.340888699614337	37	"spearman"	0.558860501647219	""
"s_Parabacteroides_sp003473295"	"Abundance"	"synov_IL17"	-0.325158807729976	218.651203275446	0.359267465344641	10	"spearman"	0.558860501647219	""
