"OTU"	"Var1"	"Var2"	"estimate"	"statistic"	"p.val"	"N"	"Method"	"q.val"	"Sig"
"s_Enterocloster_clostridioformis_sv_44"	"Abundance"	"synov_CXCL1"	-0.649031681978947	471.623061045979	0.022395953767757	12	"spearman"	0.156771676374299	""
"s_Enterocloster_clostridioformis_sv_49"	"Abundance"	"synov_CXCL1"	-0.649031681978947	471.623061045979	0.022395953767757	12	"spearman"	0.156771676374299	""
"s_Phocaeicola_vulgatus_sv_22"	"Abundance"	"colon_TNF"	-0.337771707006534	20307.3745123592	0.0232544003387421	45	"spearman"	0.157063467085953	""
"s_Phocaeicola_vulgatus_sv_22"	"Abundance"	"colon_CXCL1"	-0.366205383190651	10615.4158273914	0.0280470476939202	36	"spearman"	0.157063467085953	""
"s_Bacteroides_finegoldii_sv_159"	"Abundance"	"Femur_Inflammation"	0.273117531503692	16064.1025537684	0.0524844396547169	51	"spearman"	0.158207892625936	""
"s_Bacteroides_finegoldii_sv_159"	"Abundance"	"ileum_S100A8"	0.309679873805102	5823.54058458016	0.0621531006744748	37	"spearman"	0.158207892625936	""
"s_Bacteroides_finegoldii_sv_159"	"Abundance"	"colon_IFNg"	0.334755731194352	3629.57273060362	0.0611009632183435	32	"spearman"	0.158207892625936	""
"s_Allocoprobacillus_merdigallinarum_sv_379"	"Abundance"	"score_day5"	0.492771249114116	2279.99323523205	0.00566512536103542	30	"spearman"	0.158623510108992	""
"s_Bittarella_massiliensis_sv_488"	"Abundance"	"synov_CCL2"	-0.645264114204457	598.876137570422	0.0172338786303765	13	"spearman"	0.160849533883514	""
"uc_uc_k_sv_777"	"Abundance"	"ileum_S100A8"	0.410748659273676	4970.92431036727	0.0115604305414675	37	"spearman"	0.161846027580545	""
"s_Parasutterella_gallistercoris_sv_269"	"Abundance"	"colon_IFNg"	-0.400316138227008	7640.12485016656	0.0231886011452198	32	"spearman"	0.162320208016538	""
"s_Barnesiella_intestinihominis_sv_175"	"Abundance"	"Femur_Joint"	0.29621458994432	15553.6575622305	0.0348090272999951	51	"spearman"	0.162442127399977	""
"s_Barnesiella_intestinihominis_sv_175"	"Abundance"	"synov_IL1b"	0.595276282774726	147.31943307	0.0318438426986469	13	"spearman"	0.162442127399977	""
"uc_uc_k_sv_103"	"Abundance"	"score_day5"	0.400370221383065	2695.33585488312	0.0283528311473005	30	"spearman"	0.162919273505751	""
"uc_uc_k_sv_103"	"Abundance"	"synov_CCL2"	0.603288878647973	144.402848172138	0.0290446300617386	13	"spearman"	0.162919273505751	""
"uc_uc_k_sv_103"	"Abundance"	"synov_CXCL1"	0.634496227212123	104.534079017333	0.0266776480706264	12	"spearman"	0.162919273505751	""
"uc_uc_k_sv_103"	"Abundance"	"synov_IL6"	0.62703156571551	106.668972205364	0.0290927274117413	12	"spearman"	0.162919273505751	""
"s_Barnesiella_intestinihominis_sv_175"	"Abundance"	"Femur_Inflammation"	0.287501175640393	15746.2240183473	0.0407878034632221	51	"spearman"	0.163151213852888	""
"s_Bacteroides_uniformis_sv_34"	"Abundance"	"synov_CXCL1"	0.740561790975978	74.1993277808702	0.00587214252660837	12	"spearman"	0.164419990745034	""
"s_Enterocloster_aldenensis_sv_42"	"Abundance"	"ileum_S100A8"	-0.409756005606391	11892.7016632955	0.0117827944767308	37	"spearman"	0.164959122674231	""
"s_Bacteroides_uniformis_sv_494"	"Abundance"	"colon_TNF"	-0.404104055356046	21314.2995603048	0.00590468118861109	45	"spearman"	0.165331073281111	""
"s_Bacteroides_cellulosilyticus_sv_6"	"Abundance"	"score_day5"	0.429948239486054	2562.38266351019	0.0177223578130446	30	"spearman"	0.165408672921749	""
"s_Pseudoscilispira_sp018369915_sv_788"	"Abundance"	"colon_TNF"	0.403905680491691	9048.71177013613	0.00593142163222297	45	"spearman"	0.166079805702243	""
"s_UBA3282_sp003611805_sv_13"	"Abundance"	"synov_IL6"	0.696109232459556	86.912759516567	0.0119190491084001	12	"spearman"	0.166866687517601	""
"uc_uc_k_sv_30"	"Abundance"	"synov_IL6"	0.696109232459556	86.912759516567	0.0119190491084001	12	"spearman"	0.166866687517601	""
"uc_uc_k_sv_37"	"Abundance"	"synov_IL6"	0.696109232459556	86.912759516567	0.0119190491084001	12	"spearman"	0.166866687517601	""
"s_Enterocloster_asparagiformis_sv_472"	"Abundance"	"colon_TNF"	0.387289857972015	9300.93995598481	0.00857963486167891	45	"spearman"	0.166866687517601	""
"s_Enterocloster_asparagiformis_sv_472"	"Abundance"	"synov_IL6"	0.696109232459556	86.912759516567	0.0119190491084001	12	"spearman"	0.166866687517601	""
"s_Flavonifractor_plautii_sv_453"	"Abundance"	"colon_TNF"	-0.371695145546822	20822.3323094008	0.0119359169786014	45	"spearman"	0.16710283770042	""
"s_Flavonifractor_plautii_sv_453"	"Abundance"	"synov_IL6"	-0.736401331476113	496.610780802168	0.00630963002964813	12	"spearman"	0.16710283770042	""
"s_Hungatella_effluvii_sv_139"	"Abundance"	"colon_IL1b"	0.357753464228838	9749.30241300624	0.0158303102164531	45	"spearman"	0.168244101997523	""
"s_Hungatella_effluvii_sv_139"	"Abundance"	"colon_TNF"	0.35113820046721	9849.72211690775	0.0180261537854489	45	"spearman"	0.168244101997523	""
"s_Hungatella_effluvii_sv_139"	"Abundance"	"colon_IFNg"	0.437807341675428	3067.32314381886	0.0122099020963652	32	"spearman"	0.168244101997523	""
"s_Duodenibacillus_intestinigallinarum_sv_154"	"Abundance"	"colon_IL1b"	-0.316473958120784	19984.0746842735	0.0341745017547701	45	"spearman"	0.169131792981494	""
"s_Duodenibacillus_intestinigallinarum_sv_154"	"Abundance"	"ileum_S100A8"	-0.352586455123583	11410.4193354225	0.0323257671736233	37	"spearman"	0.169131792981494	""
"s_Duodenibacillus_intestinigallinarum_sv_154"	"Abundance"	"colon_IFNg"	-0.363816479633215	7440.98271287882	0.0406658381658481	32	"spearman"	0.169131792981494	""
"s_Duodenibacillus_intestinigallinarum_sv_154"	"Abundance"	"synov_IL1b"	-0.609262035862309	585.77138105388	0.0270787004035192	13	"spearman"	0.169131792981494	""
"s_Duodenibacillus_intestinigallinarum_sv_154"	"Abundance"	"synov_CXCL1"	-0.592647768339959	455.497261745228	0.0422829482453735	12	"spearman"	0.169131792981494	""
"s_Duodenibacillus_intestinigallinarum_sv_154"	"Abundance"	"synov_IL6"	-0.64723374700285	471.108851642815	0.0228964047520301	12	"spearman"	0.169131792981494	""
"s_Clostridium_AQ_innocuum_sv_215"	"Abundance"	"colon_TNF"	0.397137144857355	9151.45814106535	0.00690912175318356	45	"spearman"	0.172159137504986	""
"s_Clostridium_AQ_innocuum_sv_215"	"Abundance"	"colon_IFNg"	0.414158468648639	3196.35139505303	0.0184456218755342	32	"spearman"	0.172159137504986	""
"s_Clostridium_AQ_innocuum_sv_215"	"Abundance"	"synov_CXCL1"	0.670063243425253	94.3619123803777	0.0171167665670889	12	"spearman"	0.172159137504986	""
"s_Bacteroides_finegoldii_sv_198"	"Abundance"	"Femur_Joint"	0.268217468449242	16172.3939472717	0.0570404160820327	51	"spearman"	0.172202463327952	""
"s_Bacteroides_finegoldii_sv_198"	"Abundance"	"Femur_Inflammation"	0.26930615383318	16148.3340002867	0.0560015891538342	51	"spearman"	0.172202463327952	""
"s_Bacteroides_finegoldii_sv_198"	"Abundance"	"colon_IL1b"	0.281006505453402	10914.3212472174	0.0615008797599829	45	"spearman"	0.172202463327952	""
"s_Bacteroides_finegoldii_sv_198"	"Abundance"	"ileum_S100A8"	0.322468972740577	5715.65174596049	0.0515909970549678	37	"spearman"	0.172202463327952	""
"s_Bacteroides_finegoldii_sv_198"	"Abundance"	"colon_IFNg"	0.370477632195158	3434.67403874322	0.0368625135960104	32	"spearman"	0.172202463327952	""
"s_Bacteroides_finegoldii_sv_198"	"Abundance"	"synov_IL1b"	0.577938138616239	153.630517543689	0.0385693802628265	13	"spearman"	0.172202463327952	""
"s_Parasutterella_gallistercoris_sv_269"	"Abundance"	"synov_MMP13"	-0.598278863170152	581.773506193935	0.0307727385562134	13	"spearman"	0.172327335914795	""
"s_Blautia_pseudococcoides_sv_54"	"Abundance"	"ileum_S100A8"	-0.40722685389418	11871.3657394513	0.0123658001655607	37	"spearman"	0.173121202317849	""
"s_Eisenbergiella_tayi_sv_96"	"Abundance"	"colon_IL10"	0.364816916534801	5358.40449211242	0.0264139455380046	37	"spearman"	0.17491472026752	""
"s_Eisenbergiella_tayi_sv_96"	"Abundance"	"synov_IL1b"	-0.613480635387013	587.306951280873	0.0257505427347633	13	"spearman"	0.17491472026752	""
"s_Eisenbergiella_tayi_sv_96"	"Abundance"	"synov_MMP13"	-0.596974429950591	581.298692502015	0.0312347714763428	13	"spearman"	0.17491472026752	""
"s_Bacteroides_uniformis_sv_4"	"Abundance"	"colon_TNF"	-0.333682010550165	20245.2929201515	0.025087622632487	45	"spearman"	0.175613358427409	""
"s_Bacteroides_uniformis_sv_4"	"Abundance"	"colon_IFNg"	-0.451995480798519	7922.08734323672	0.00940180155657259	32	"spearman"	0.175613358427409	""
"s_Bacteroides_uniformis_sv_4"	"Abundance"	"synov_CXCL1"	-0.656890211701963	473.870600546761	0.0203015540707249	12	"spearman"	0.175613358427409	""
"s_Bacteroides_uniformis_sv_4"	"Abundance"	"synov_IL6"	-0.679284196191803	480.275280110856	0.0151170684343673	12	"spearman"	0.175613358427409	""
"s_Bacteroides_nordii_sv_148"	"Abundance"	"synov_IL6"	-0.662829740906533	475.569305899269	0.0188162951202378	12	"spearman"	0.175618754455553	""
"s_Clostridium_AQ_innocuum_sv_282"	"Abundance"	"colon_IL1b"	0.369207320913257	9575.43286853676	0.012563690160321	45	"spearman"	0.175891662244493	""
"s_Bacteroides_ovatus_sv_21"	"Abundance"	"colon_IL1b"	-0.333563889883015	20243.4998484242	0.0251423133816426	45	"spearman"	0.175996193671498	""
"s_Bacteroides_ovatus_sv_21"	"Abundance"	"synov_IL1b"	-0.660925864549226	604.577014695918	0.0139134018080419	13	"spearman"	0.175996193671498	""
"s_Bacteroides_ovatus_sv_21"	"Abundance"	"synov_IL6"	-0.649031681978947	471.623061045979	0.022395953767757	12	"spearman"	0.175996193671498	""
"s_Parabacteroides_distasonis_sv_297"	"Abundance"	"colon_IL1b"	-0.36908088078552	20782.6477703242	0.0125963347166517	45	"spearman"	0.176348686033124	""
"uc_uc_k_sv_257"	"Abundance"	"synov_MMP3"	0.615235193076645	140.054389720101	0.0252125468799535	13	"spearman"	0.176487828159675	""
"uc_uc_k_sv_809"	"Abundance"	"colon_CCL2"	0.324685477871149	9582.7130690084	0.0315272287590698	44	"spearman"	0.176552481050791	""
"s_Bacteroides_stercoris_sv_156"	"Abundance"	"colon_TNF"	0.401184082953024	9090.0256207731	0.00630905333964014	45	"spearman"	0.176653493509924	""
"s_Parabacteroides_merdae_sv_143"	"Abundance"	"colon_IL10"	0.332292283187646	5632.78229902902	0.044496431201047	37	"spearman"	0.177985724804188	""
"s_Bacteroides_ovatus_sv_8"	"Abundance"	"colon_IL1b"	-0.33284870143987	20232.6432878572	0.0254755809423796	45	"spearman"	0.178329066596657	""
"s_Bacteroides_ovatus_sv_8"	"Abundance"	"synov_IL1b"	-0.660925864549226	604.577014695918	0.0139134018080419	13	"spearman"	0.178329066596657	""
"s_Bacteroides_ovatus_sv_8"	"Abundance"	"synov_IL6"	-0.649031681978947	471.623061045979	0.022395953767757	12	"spearman"	0.178329066596657	""
"uc_uc_k_sv_792"	"Abundance"	"score_day1"	0.391438666917977	3320.31063329552	0.026728296825769	32	"spearman"	0.17858815261571	""
"uc_uc_k_sv_792"	"Abundance"	"synov_CCL2"	0.595146513101198	147.366669231164	0.0318907415385197	13	"spearman"	0.17858815261571	""
"uc_uc_k_sv_792"	"Abundance"	"synov_MMP3"	0.626470013790735	135.964914980172	0.0219621133824359	13	"spearman"	0.17858815261571	""
"s_Blautia_celeris_sv_179"	"Abundance"	"synov_CXCL1"	0.638100129754593	103.503362890186	0.0255651095644083	12	"spearman"	0.178955766950858	""
"s_Blautia_celeris_sv_199"	"Abundance"	"colon_IFNg"	0.409307417771349	3222.81872863952	0.0200064640482727	32	"spearman"	0.178955766950858	""
"s_Blautia_celeris_sv_199"	"Abundance"	"synov_CXCL1"	0.638100129754593	103.503362890186	0.0255651095644083	12	"spearman"	0.178955766950858	""
"s_UBA7173_sp001689485_sv_709"	"Abundance"	"score_day1"	0.402943241534301	3257.54167418886	0.0222184874900468	32	"spearman"	0.178955766950858	""
"s_UBA7173_sp001689485_sv_709"	"Abundance"	"synov_CXCL1"	0.638100129754593	103.503362890186	0.0255651095644083	12	"spearman"	0.178955766950858	""
"s_UBA7173_sp001689485_sv_709"	"Abundance"	"synov_IL6"	0.645351267592713	101.429537468484	0.0234290508806532	12	"spearman"	0.178955766950858	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"Femur_Joint"	0.282720141360016	15851.8848759436	0.0444112518731853	51	"spearman"	0.179235269569048	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"colon_TNF"	0.382575692490586	9372.50098799291	0.00949557590947064	45	"spearman"	0.179235269569048	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"ileum_IL1b"	0.30971682240191	9795.1182901169	0.0407666771492005	44	"spearman"	0.179235269569048	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"ileum_CXCL1"	0.354746448748312	6375.10508636668	0.0266958161276508	39	"spearman"	0.179235269569048	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"synov_MMP13"	0.563720303054327	158.805809688225	0.0448088173922619	13	"spearman"	0.179235269569048	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"synov_IL6"	0.653192141478812	99.1870475370597	0.0212684776510442	12	"spearman"	0.179235269569048	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"synov_IL17"	-0.693470079113383	279.422563053708	0.0261525538583956	10	"spearman"	0.179235269569048	""
"s_Bacteroides_intestinalis_sv_221"	"Abundance"	"colon_IL1b"	-0.368212451116706	20769.4650079516	0.0128225103821291	45	"spearman"	0.179515145349808	""
"s_Duodenibacillus_intestinigallinarum_sv_466"	"Abundance"	"colon_TNF"	-0.398738371147518	21232.8484740193	0.00666603251442586	45	"spearman"	0.179982877889498	""
"s_Parabacteroides_sp003473295_sv_426"	"Abundance"	"colon_IFNg"	0.323677770868293	3690.01408214259	0.070738917669959	32	"spearman"	0.180062699523532	""
"s_Bacteroides_cellulosilyticus_sv_2"	"Abundance"	"score_day5"	0.42470496827281	2585.95116761372	0.0193179004058944	30	"spearman"	0.180300403788348	""
"s_Barnesiella_intestinihominis_sv_175"	"Abundance"	"score_day1"	0.343595074326249	3581.34527447599	0.054177235755274	32	"spearman"	0.181000622682641	""
"s_Barnesiella_intestinihominis_sv_175"	"Abundance"	"synov_MMP13"	0.537482468913102	168.356381315631	0.0581787715765633	13	"spearman"	0.181000622682641	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"ileum_TNF"	0.296387807864506	9318.63987264249	0.0536211283788014	43	"spearman"	0.181375802385916	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"ileum_S100A8"	0.306773168402184	5848.06155135917	0.0647770722806842	37	"spearman"	0.181375802385916	""
"s_Bacteroides_fragilis_sv_165"	"Abundance"	"synov_IL1b"	0.536876479099359	168.576961607833	0.0585175083642245	13	"spearman"	0.181375802385916	""
"s_Bacteroides_finegoldii_sv_198"	"Abundance"	"score_day1"	0.322819098049683	3694.69900104093	0.0715326974148578	32	"spearman"	0.182083229783274	""
"s_Blautia_A_caecimuris_sv_89"	"Abundance"	"Patella_Joint"	-0.384491989503564	21016.5884006641	0.00911357823194029	45	"spearman"	0.182271564638806	""
"s_Parabacteroides_sp003473295_sv_265"	"Abundance"	"synov_CCL2"	0.495772048789918	183.53897424047	0.0848993759815213	13	"spearman"	0.182860194421738	""
"s_Blautia_A_ammoniilytica_sv_838"	"Abundance"	"colon_TNF"	0.367251923874352	9605.11579558734	0.0130766996193494	45	"spearman"	0.183073794670892	""
"s_Enterocloster_sp005845215_sv_802"	"Abundance"	"colon_TNF"	0.384260431314655	9346.92665264353	0.00915902313215719	45	"spearman"	0.183180462643144	""
"s_Barnesiella_intestinihominis_sv_175"	"Abundance"	"ileum_S100A8"	0.305932102343625	5855.15678462918	0.0655524079858389	37	"spearman"	0.183546742360349	""
"s_Sellimonas_intestinalis_sv_846"	"Abundance"	"colon_IFNg"	0.352441878410724	3533.07711139109	0.0478847674678215	32	"spearman"	0.184698388804454	""
"s_Bacteroides_fragilis_sv_125"	"Abundance"	"synov_IL6"	0.688858094621436	88.9865849382694	0.0132286641980361	12	"spearman"	0.185201298772506	""
"s_Fournierella_sp900543285_sv_235"	"Abundance"	"synov_IL6"	0.688858094621436	88.9865849382694	0.0132286641980361	12	"spearman"	0.185201298772506	""
"s_CAG-267_sp001917135_sv_206"	"Abundance"	"ileum_S100A8"	0.364664705073744	5359.6885479979	0.0264816065578049	37	"spearman"	0.185371245904634	""
"s_Bacteroides_stercoris_sv_957"	"Abundance"	"colon_IL1b"	0.387643020750382	9295.5789450092	0.00851419402916198	45	"spearman"	0.185502482527426	""
"s_Bacteroides_stercoris_sv_957"	"Abundance"	"synov_MMP13"	0.664384642885457	122.163989989694	0.0132501773233876	13	"spearman"	0.185502482527426	""
"s_Phocaeicola_vulgatus_sv_22"	"Abundance"	"synov_IL1b"	-0.574966156035362	573.287680796872	0.0398180738875862	13	"spearman"	0.185817678142069	""
"s_Avimicrobium_caecorum_sv_735"	"Abundance"	"synov_CCL2"	0.610696994975521	141.70629382891	0.0266213956643343	13	"spearman"	0.18634976965034	""
"s_Butyricimonas_paravirosa_sv_359"	"Abundance"	"ileum_S100A8"	0.350524090111898	5478.97877581603	0.0334220168614155	37	"spearman"	0.187163294423927	""
"uc_uc_k_sv_107"	"Abundance"	"score_day1"	0.469556064573104	2894.10211168915	0.00670062639911264	32	"spearman"	0.187617539175154	""
"s_Christensenella_hongkongensis_sv_275"	"Abundance"	"colon_TNF"	-0.360932128065233	20658.9497040302	0.0148586671718228	45	"spearman"	0.188044793607593	""
"s_Christensenella_hongkongensis_sv_275"	"Abundance"	"synov_CCL2"	-0.590564127009295	578.965342231383	0.0335794274299273	13	"spearman"	0.188044793607593	""
"s_Christensenella_hongkongensis_sv_275"	"Abundance"	"synov_MMP3"	-0.590564127009295	578.965342231383	0.0335794274299273	13	"spearman"	0.188044793607593	""
"s_Christensenella_hongkongensis_sv_275"	"Abundance"	"synov_CXCL1"	-0.660884294885181	475.012908337162	0.0192937138907801	12	"spearman"	0.188044793607593	""
"s_Christensenella_hongkongensis_sv_275"	"Abundance"	"synov_IL6"	-0.614989552184821	461.887011924859	0.0333149976621794	12	"spearman"	0.188044793607593	""
"s_Anaerostipes_hadrus_sv_250"	"Abundance"	"synov_IL6"	0.732364921650158	76.5436324080549	0.00675706454256241	12	"spearman"	0.189197807191747	""
"s_Anaerostipes_hadrus_sv_292"	"Abundance"	"synov_IL6"	0.732364921650158	76.5436324080549	0.00675706454256241	12	"spearman"	0.189197807191747	""
"s_Anaerotruncus_colihominis_sv_894"	"Abundance"	"synov_IL6"	0.596631655104677	115.363346640062	0.0405712358994523	12	"spearman"	0.189332434197444	""
"s_Duodenibacillus_intestinigallinarum_sv_397"	"Abundance"	"colon_TNF"	-0.398070041466373	21222.7032294595	0.00676657782316452	45	"spearman"	0.189464179048607	""
"s_Bacteroides_uniformis_sv_294"	"Abundance"	"colon_TNF"	-0.397752052655315	21217.8761593077	0.00681487658159974	45	"spearman"	0.190816544284793	""
"s_Blautia_A_ammoniilytica_sv_900"	"Abundance"	"colon_TNF"	0.3656910474523	9628.80989967409	0.0134989273873523	45	"spearman"	0.191866349656212	""
"s_Blautia_A_ammoniilytica_sv_900"	"Abundance"	"colon_CCL2"	0.369004058871076	8953.83240461944	0.013704739261158	44	"spearman"	0.191866349656212	""
"s_Massiliimalia_timonensis_sv_1188"	"Abundance"	"ileum_TNF"	0.336362128841961	8789.21996561707	0.0274273443873618	43	"spearman"	0.191991410711533	""
"s_Massiliimalia_timonensis_sv_1188"	"Abundance"	"ileum_CXCL1"	0.377200163570207	6153.26238392636	0.0179252890324195	39	"spearman"	0.191991410711533	""
"s_Massiliimalia_timonensis_sv_1188"	"Abundance"	"score_day5"	0.418629173730561	2613.26186408113	0.021313252666911	30	"spearman"	0.191991410711533	""
"s_Phocaeicola_vulgatus_sv_55"	"Abundance"	"synov_IL6"	-0.686223731762058	482.259987283949	0.0137298218917846	12	"spearman"	0.192217506484985	""
"s_Bacteroides_intestinalis_sv_218"	"Abundance"	"synov_IL6"	-0.686223731762058	482.259987283949	0.0137298218917846	12	"spearman"	0.192217506484985	""
"uc_uc_k_sv_809"	"Abundance"	"score_day1"	0.350566331763392	3543.31009389893	0.0491675703702021	32	"spearman"	0.192890346674374	""
"uc_uc_k_sv_809"	"Abundance"	"synov_CCL2"	0.536876479099359	168.576961607833	0.0585175083642245	13	"spearman"	0.192890346674374	""
"uc_uc_k_sv_809"	"Abundance"	"synov_IL1b"	0.557009347065585	161.248597668127	0.0479931698087183	13	"spearman"	0.192890346674374	""
"uc_uc_k_sv_809"	"Abundance"	"synov_CXCL1"	0.553341113482051	127.744441544133	0.0620004685739061	12	"spearman"	0.192890346674374	""
"s_Barnesiella_intestinihominis_sv_175"	"Abundance"	"synov_MMP3"	0.508585561982291	178.874855438446	0.0759338874323083	13	"spearman"	0.193286258918603	""
"s_Enterocloster_clostridioformis_sv_356"	"Abundance"	"colon_TNF"	0.396860413868291	9155.65891747934	0.00695190258613269	45	"spearman"	0.194653272411715	""
"uc_uc_k_sv_37"	"Abundance"	"score_day1"	0.391453266845882	3320.23097608887	0.0267221315880364	32	"spearman"	0.19487149981952	""
"uc_uc_k_sv_37"	"Abundance"	"synov_CXCL1"	0.630848991916473	105.577188311889	0.0278387856885029	12	"spearman"	0.19487149981952	""
"uc_uc_k_sv_107"	"Abundance"	"colon_S100A8"	-0.357992027701076	12410.6891411601	0.0273275239477133	38	"spearman"	0.19487149981952	""
"uc_uc_k_sv_107"	"Abundance"	"score_day5"	0.419964233053884	2607.26077242279	0.0208608716857377	30	"spearman"	0.19487149981952	""
"uc_uc_k_sv_107"	"Abundance"	"synov_IL6"	0.630848991916473	105.577188311889	0.0278387856885029	12	"spearman"	0.19487149981952	""
"s_Bacteroides_ovatus_sv_28"	"Abundance"	"colon_IL1b"	-0.327699344649223	20154.4760517752	0.0279855600501713	45	"spearman"	0.195898920351199	""
"s_Bacteroides_ovatus_sv_28"	"Abundance"	"synov_IL1b"	-0.648396464273411	600.016312995522	0.0165267372537834	13	"spearman"	0.195898920351199	""
"s_Bacteroides_ovatus_sv_28"	"Abundance"	"synov_IL6"	-0.640710762979217	469.243278212056	0.0247804634160256	12	"spearman"	0.195898920351199	""
"s_Alistipes_finegoldii_sv_387"	"Abundance"	"colon_IL1b"	0.316613923780469	10373.8006370125	0.034090910044537	45	"spearman"	0.19593433661577	""
"s_Alistipes_finegoldii_sv_387"	"Abundance"	"ileum_S100A8"	0.336071882260651	5600.89760124914	0.041985929274808	37	"spearman"	0.19593433661577	""
"s_Alistipes_finegoldii_sv_387"	"Abundance"	"synov_CXCL1"	0.594593302725871	115.946315420401	0.0414407620935431	12	"spearman"	0.19593433661577	""
"s_Alistipes_finegoldii_sv_387"	"Abundance"	"synov_IL6"	0.638100129754593	103.503362890186	0.0255651095644083	12	"spearman"	0.19593433661577	""
"s_Phocaeicola_vulgatus_sv_177"	"Abundance"	"score_day1"	-0.406392437176519	7673.27713723509	0.0209958679683478	32	"spearman"	0.195961434371246	""
"s_Butyricimonas_virosa_sv_569"	"Abundance"	"Femur_Inflammation"	0.295758865776004	15563.7290663503	0.0351026489562486	51	"spearman"	0.196574834154992	""
"s_Bacteroides_finegoldii_sv_159"	"Abundance"	"score_day1"	0.309555677256101	3767.06422489071	0.084693801730155	32	"spearman"	0.197618870703695	""
"s_UBA3282_sp003611805_sv_13"	"Abundance"	"score_day1"	0.387839852074997	3339.94576707882	0.0282839448342099	32	"spearman"	0.197987613839469	""
"s_UBA3282_sp003611805_sv_13"	"Abundance"	"synov_CXCL1"	0.630848991916473	105.577188311889	0.0278387856885029	12	"spearman"	0.197987613839469	""
"s_Enterocloster_aldenensis_sv_40"	"Abundance"	"ileum_S100A8"	-0.399941490502046	11809.9064138753	0.0141834484881261	37	"spearman"	0.198568278833766	""
"s_Holdemania_filiformis_sv_563"	"Abundance"	"synov_CXCL1"	0.653157880953656	99.1968460472543	0.021277589603658	12	"spearman"	0.198590836300808	""
"s_Anaerotruncus_colihominis_sv_894"	"Abundance"	"synov_MMP3"	0.553616516594313	162.48358795967	0.0496633861238034	13	"spearman"	0.198653544495214	""
"uc_uc_k_sv_682"	"Abundance"	"colon_TNF"	0.395932986510234	9169.73726477466	0.00709695427600977	45	"spearman"	0.198714719728273	""
"s_Eisenbergiella_tayi_sv_96"	"Abundance"	"synov_CCL2"	-0.552957882120133	565.276669091728	0.0499923778176299	13	"spearman"	0.199969511270519	""
"s_Eisenbergiella_tayi_sv_96"	"Abundance"	"synov_CXCL1"	-0.577934336379136	451.289220204433	0.0490488481513114	12	"spearman"	0.199969511270519	""
"s_Allocoprobacillus_merdigallinarum_sv_254"	"Abundance"	"colon_TNF"	0.360928790834419	9701.10095513351	0.0148596600795216	45	"spearman"	0.199973402189283	""
"s_Allocoprobacillus_merdigallinarum_sv_254"	"Abundance"	"synov_CXCL1"	0.652602405430834	99.3557120467816	0.0214257216631374	12	"spearman"	0.199973402189283	""
"s_Allocoprobacillus_merdigallinarum_sv_254"	"Abundance"	"synov_IL6"	0.703360370297676	84.8389340948646	0.0107081099203516	12	"spearman"	0.199973402189283	""
"s_Parasutterella_gallistercoris_sv_269"	"Abundance"	"synov_IL6"	-0.590785248980837	454.964581208519	0.0431004962576123	12	"spearman"	0.201135649202191	""
"s_UBA3282_sp003611805_sv_13"	"Abundance"	"synov_IL1b"	0.583717520002402	151.526822719126	0.0362228373301427	13	"spearman"	0.202847889048799	""
"uc_uc_k_sv_30"	"Abundance"	"score_day1"	0.379207805677883	3387.04221222147	0.0323184596168242	32	"spearman"	0.202847889048799	""
"uc_uc_k_sv_30"	"Abundance"	"synov_IL1b"	0.583717520002402	151.526822719126	0.0362228373301427	13	"spearman"	0.202847889048799	""
"uc_uc_k_sv_30"	"Abundance"	"synov_CXCL1"	0.630848991916473	105.577188311889	0.0278387856885029	12	"spearman"	0.202847889048799	""
"uc_uc_k_sv_37"	"Abundance"	"synov_IL1b"	0.583717520002402	151.526822719126	0.0362228373301427	13	"spearman"	0.202847889048799	""
"s_Ruminococcus_E_intestinalis_sv_607"	"Abundance"	"ileum_CCL2"	-0.371348849377137	19459.4401726616	0.0130723055954746	44	"spearman"	0.203351599583629	""
"s_Ruminococcus_E_intestinalis_sv_607"	"Abundance"	"ileum_TNF"	-0.37026518356275	18147.7920911051	0.0145251142559735	43	"spearman"	0.203351599583629	""
"s_CAG-267_sp001917135_sv_206"	"Abundance"	"Femur_Joint"	0.28374255844775	15829.2894583047	0.0436150438951152	51	"spearman"	0.203625700517971	""
"s_CAG-267_sp001917135_sv_206"	"Abundance"	"synov_IL1b"	0.560599994457752	159.941602017378	0.0462698706803084	13	"spearman"	0.203625700517971	""
"s_CAG-267_sp001917135_sv_206"	"Abundance"	"synov_MMP13"	0.549041231685427	164.148991666504	0.0519810569019307	13	"spearman"	0.203625700517971	""
"s_CAG-267_sp001917135_sv_206"	"Abundance"	"synov_MMP3"	0.537482468913102	168.356381315631	0.0581787715765633	13	"spearman"	0.203625700517971	""
